,Label,X,Y,x,y
6793,pollen,0.44375,0.3109375,0.96875,0.7578125
6794,pollen,0.44375,0.490625,0.965625,0.94375
6795,pollen,0.44375,0.5390625,0.896875,0.9140625
6796,pollen,0.44375,0.5640625,0.915625,0.8046875
6797,pollen,0.4453125,0.0125,0.9703125,0.4375
6798,pollen,0.4453125,0.025,0.7796875,0.534375
6799,pollen,0.4453125,0.1375,0.9640625,0.603125
6800,pollen,0.4453125,0.246875,0.9015625,0.6375
6801,pollen,0.4453125,0.4890625,0.9328125,0.7609375
6802,pollen,0.4453125,0.559375,0.9703125,0.98125
6803,pollen,0.446875,0.190625,0.953125,0.678125
6804,pollen,0.446875,0.2546875,0.84375,0.5015625
6805,pollen,0.446875,0.33125,0.959375,0.8125
6806,pollen,0.446875,0.453125,0.94375,0.953125
6807,pollen,0.446875,0.4578125,0.965625,0.8265625
6808,pollen,0.446875,0.546875,0.903125,0.946875
6809,pollen,0.446875,0.5,0.721875,0.9875
6810,pollen,0.4484375,0.5546875,0.9421875,0.8390625
6811,pollen,0.4484375,0.5703125,0.9546875,0.8890625
6812,pollen,0.4515625,0.253125,0.8546875,0.709375
6813,pollen,0.4515625,0.38125,0.9765625,0.809375
6814,pollen,0.4515625,0.428125,0.8953125,0.953125
6815,pollen,0.4515625,0.4328125,0.9109375,0.9546875
6816,pollen,0.4515625,0.459375,0.9484375,0.959375
6817,pollen,0.453125,0.0421875,0.853125,0.5671875
6818,pollen,0.453125,0.16875,0.834375,0.690625
6819,pollen,0.453125,0.175,0.871875,0.4625
6820,pollen,0.453125,0.26875,0.7,0.74375
6821,pollen,0.453125,0.36875,0.86875,0.825
6822,pollen,0.4546875,0.096875,0.9765625,0.484375
6823,pollen,0.45625,0.0296875,0.940625,0.2953125
6824,pollen,0.45625,0.1375,0.9625,0.628125
6825,pollen,0.45625,0.4484375,0.9,0.8921875
6826,pollen,0.45625,0.7375,0.934375,0.990625
6827,pollen,0.4578125,0.0078125,0.9671875,0.4921875
6828,pollen,0.4578125,0.2703125,0.9765625,0.6328125
6829,pollen,0.4578125,0.4015625,0.9609375,0.7109375
6830,pollen,0.4578125,0.41875,0.7078125,0.81875
6831,pollen,0.4578125,0.5015625,0.9703125,0.8421875
6832,pollen,0.4578125,0.58125,0.9390625,0.8375
6833,pollen,0.459375,0.159375,0.953125,0.6625
6834,pollen,0.459375,0.196875,0.89375,0.646875
6835,pollen,0.459375,0.4515625,0.946875,0.9609375
6836,pollen,0.459375,0.5796875,0.915625,0.9859375
6837,pollen,0.45,0.196875,0.95,0.69375
6838,pollen,0.45,0.215625,0.84375,0.671875
6839,pollen,0.4609375,0.0078125,0.7609375,0.5078125
6840,pollen,0.4609375,0.0,0.9859375,0.446875
6841,pollen,0.4609375,0.425,0.9171875,0.8375
6842,pollen,0.4625,0.2640625,0.809375,0.7796875
6843,pollen,0.4625,0.428125,0.9125,0.784375
6844,pollen,0.4625,0.490625,0.871875,0.946875
6845,pollen,0.4640625,0.0625,0.8734375,0.5875
6846,pollen,0.4640625,0.134375,0.9203125,0.521875
6847,pollen,0.4640625,0.259375,0.9671875,0.56875
6848,pollen,0.465625,0.015625,0.940625,0.53125
6849,pollen,0.465625,0.096875,0.725,0.578125
6850,pollen,0.465625,0.3015625,0.921875,0.8234375
6851,pollen,0.465625,0.4984375,0.78125,0.9328125
6852,pollen,0.465625,0.5296875,0.88125,0.8078125
6853,pollen,0.4671875,0.10625,0.8265625,0.625
6854,pollen,0.4671875,0.2078125,0.9109375,0.5515625
6855,pollen,0.4671875,0.3375,0.9015625,0.8625
6856,pollen,0.46875,0.1453125,0.875,0.4078125
6857,pollen,0.46875,0.25625,0.915625,0.78125
6858,pollen,0.46875,0.2671875,0.746875,0.7578125
6859,pollen,0.46875,0.296875,0.99375,0.7125
6860,pollen,0.46875,0.3796875,0.71875,0.8578125
6861,pollen,0.46875,0.4203125,0.925,0.8359375
6862,pollen,0.46875,0.4234375,0.878125,0.8796875
6863,pollen,0.4703125,0.0421875,0.9953125,0.4890625
6864,pollen,0.4703125,0.190625,0.9453125,0.434375
6865,pollen,0.4703125,0.43125,0.9265625,0.846875
6866,pollen,0.4703125,0.603125,0.9265625,0.984375
6867,pollen,0.471875,0.090625,0.99375,0.475
6868,pollen,0.471875,0.196875,0.928125,0.71875
6869,pollen,0.471875,0.2546875,0.996875,0.6671875
6870,pollen,0.4734375,0.059375,0.8109375,0.503125
6871,pollen,0.4734375,0.103125,0.9140625,0.628125
6872,pollen,0.4734375,0.2875,0.9296875,0.809375
6873,pollen,0.4734375,0.4359375,0.9859375,0.9171875
6874,pollen,0.475,0.39375,0.9,0.91875
6875,pollen,0.475,0.465625,0.88125,0.921875
6876,pollen,0.4765625,0.046875,0.8734375,0.571875
6877,pollen,0.4765625,0.14375,0.8015625,0.65
6878,pollen,0.4765625,0.1984375,0.8765625,0.7234375
6879,pollen,0.4765625,0.2015625,0.9265625,0.7234375
6880,pollen,0.4765625,0.2484375,0.7578125,0.7390625
6881,pollen,0.4765625,0.2640625,0.9359375,0.7859375
6882,pollen,0.4765625,0.4203125,0.9984375,0.8046875
6883,pollen,0.4765625,0.5375,0.9328125,0.94375
6884,pollen,0.478125,0.3484375,0.878125,0.5953125
6885,pollen,0.478125,0.3484375,0.909375,0.8734375
6886,pollen,0.478125,0.4203125,0.95625,0.9328125
6887,pollen,0.478125,0.440625,0.875,0.965625
6888,pollen,0.4796875,0.103125,0.9796875,0.403125
6889,pollen,0.4796875,0.478125,0.9359375,0.884375
6890,pollen,0.48125,0.603125,0.996875,0.953125
6891,pollen,0.4828125,0.0671875,0.9984375,0.4203125
6892,pollen,0.4828125,0.084375,0.9890625,0.575
6893,pollen,0.4828125,0.165625,0.7546875,0.653125
6894,pollen,0.484375,0.0328125,0.94375,0.5546875
6895,pollen,0.484375,0.125,0.928125,0.465625
6896,pollen,0.484375,0.1328125,0.99375,0.4578125
6897,pollen,0.484375,0.7359375,0.959375,0.9796875
6898,pollen,0.4859375,0.309375,0.8328125,0.825
6899,pollen,0.4859375,0.6,0.9109375,0.896875
6900,pollen,0.4875,0.1484375,0.95,0.6671875
6901,pollen,0.4875,0.5265625,0.79375,0.9546875
6902,pollen,0.4875,0.6109375,0.90625,0.8984375
6903,pollen,0.4890625,0.6375,0.9140625,0.93125
6904,pollen,0.490625,0.2703125,0.946875,0.6859375
6905,pollen,0.4921875,0.4140625,0.9265625,0.7328125
6906,pollen,0.49375,0.15,0.9125,0.675
6907,pollen,0.49375,0.3546875,0.990625,0.8546875
6908,pollen,0.4953125,0.0359375,0.9484375,0.4046875
6909,pollen,0.4953125,0.059375,0.9515625,0.440625
6910,pollen,0.4953125,0.26875,0.9453125,0.634375
6911,pollen,0.4953125,0.503125,0.9484375,0.88125
6912,pollen,0.4984375,0.4328125,0.6125,0.5703125
6913,pollen,0.4,0.0171875,0.790625,0.4734375
6914,pollen,0.4,0.2453125,0.90625,0.7359375
6915,pollen,0.4,0.25,0.921875,0.703125
6916,pollen,0.4,0.453125,0.821875,0.74375
6917,pollen,0.5015625,0.403125,0.9921875,0.678125
6918,pollen,0.5015625,0.478125,0.9734375,0.99375
6919,pollen,0.5046875,0.1984375,0.8359375,0.7078125
6920,pollen,0.5046875,0.240625,0.9609375,0.65
6921,pollen,0.5046875,0.3953125,0.9984375,0.8984375
6922,pollen,0.5046875,0.496875,0.9078125,0.753125
6923,pollen,0.50625,0.346875,0.91875,0.803125
6924,pollen,0.5078125,0.2453125,0.9921875,0.5140625
6925,pollen,0.5078125,0.490625,0.8921875,0.946875
6926,pollen,0.509375,0.0484375,0.94375,0.4984375
6927,pollen,0.509375,0.234375,0.946875,0.759375
6928,pollen,0.5109375,0.0390625,0.8671875,0.5546875
6929,pollen,0.5140625,0.0859375,0.9015625,0.5421875
6930,pollen,0.5140625,0.153125,0.9046875,0.678125
6931,pollen,0.5140625,0.2296875,0.7671875,0.7078125
6932,pollen,0.5140625,0.23125,0.9546875,0.5625
6933,pollen,0.5140625,0.4390625,0.8328125,0.8734375
6934,pollen,0.5140625,0.44375,0.9484375,0.96875
6935,pollen,0.515625,0.3890625,0.925,0.6546875
6936,pollen,0.515625,0.640625,0.996875,0.9
6937,pollen,0.51875,0.43125,0.821875,0.93125
6938,pollen,0.51875,0.440625,0.959375,0.965625
6939,pollen,0.5203125,0.5328125,0.9421875,0.8234375
6940,pollen,0.521875,0.3828125,0.959375,0.7078125
6941,pollen,0.5234375,0.1171875,0.8390625,0.6234375
6942,pollen,0.5234375,0.1734375,0.9671875,0.6984375
6943,pollen,0.525,0.0515625,0.8125,0.5453125
6944,pollen,0.525,0.29375,0.915625,0.75
6945,pollen,0.525,0.365625,0.91875,0.821875
6946,pollen,0.5265625,0.2109375,0.8328125,0.6421875
6947,pollen,0.5265625,0.475,0.9984375,0.715625
6948,pollen,0.5296875,0.2703125,0.8515625,0.7765625
6949,pollen,0.5296875,0.35625,0.8953125,0.875
6950,pollen,0.5296875,0.4765625,0.9828125,0.9984375
6951,pollen,0.53125,0.0953125,0.975,0.5390625
6952,pollen,0.53125,0.253125,0.984375,0.775
6953,pollen,0.5328125,0.1984375,0.9546875,0.6546875
6954,pollen,0.5328125,0.284375,0.8390625,0.784375
6955,pollen,0.5328125,0.3359375,0.9890625,0.7421875
6956,pollen,0.5328125,0.3984375,0.9890625,0.7796875
6957,pollen,0.5328125,0.425,0.8640625,0.934375
6958,pollen,0.534375,0.1578125,0.859375,0.6640625
6959,pollen,0.534375,0.2453125,0.95625,0.5328125
6960,pollen,0.534375,0.415625,0.94375,0.940625
6961,pollen,0.5359375,0.3734375,0.9921875,0.7953125
6962,pollen,0.5375,0.090625,0.846875,0.59375
6963,pollen,0.5375,0.125,0.996875,0.646875
6964,pollen,0.5375,0.4453125,0.996875,0.9671875
6965,pollen,0.540625,0.3296875,0.9375,0.5765625
6966,pollen,0.5421875,0.0609375,0.9984375,0.5828125
6967,pollen,0.5421875,0.4765625,0.9453125,0.7328125
6968,pollen,0.54375,0.075,0.996875,0.503125
6969,pollen,0.54375,0.246875,0.9125,0.7
6970,pollen,0.5515625,0.0828125,0.9796875,0.5359375
6971,pollen,0.55625,0.028125,0.95,0.265625
6972,pollen,0.55625,0.05,0.978125,0.3375
6973,pollen,0.55625,0.1078125,0.90625,0.6234375
6974,pollen,0.55625,0.2171875,0.93125,0.6703125
6975,pollen,0.5578125,0.09375,0.9296875,0.6125
6976,pollen,0.5578125,0.1390625,0.8234375,0.6234375
6977,pollen,0.5578125,0.3265625,0.9921875,0.8515625
6978,pollen,0.5578125,0.403125,0.8046875,0.878125
6979,pollen,0.5625,0.05,0.8,0.44375
6980,pollen,0.56875,0.146875,0.9625,0.3875
6981,pollen,0.56875,0.30625,0.6953125,0.44375
6982,pollen,0.56875,0.4109375,0.871875,0.9109375
6983,pollen,0.56875,0.4390625,0.984375,0.9640625
6984,pollen,0.5703125,0.065625,0.8265625,0.546875
6985,pollen,0.571875,0.1640625,0.815625,0.6390625
6986,pollen,0.5734375,0.4640625,0.8890625,0.9703125
6987,pollen,0.575,0.1453125,0.853125,0.6359375
6988,pollen,0.5765625,0.1375,0.8390625,0.621875
6989,pollen,0.5765625,0.3828125,0.9828125,0.9078125
6990,pollen,0.58125,0.05625,0.878125,0.553125
6991,pollen,0.58125,0.171875,0.89375,0.675
6992,pollen,0.58125,0.5,0.978125,0.95625
6993,pollen,0.5828125,0.0234375,0.9421875,0.5421875
6994,pollen,0.584375,0.01875,0.846875,0.503125
6995,pollen,0.5859375,0.3078125,0.8484375,0.7921875
6996,pollen,0.590625,0.521875,0.853125,0.928125
6997,pollen,0.5,0.8703125,0.6234375,0.9546875
6998,pollen,0.603125,0.38125,0.996875,0.90625
6999,pollen,0.6046875,0.1921875,0.9515625,0.7078125
7000,pollen,0.6171875,0.0671875,0.9953125,0.5890625
7001,pollen,0.6171875,0.109375,0.9578125,0.621875
7002,pollen,0.61875,0.1578125,0.709375,0.3140625
7003,pollen,0.61875,0.253125,0.91875,0.753125
7004,pollen,0.61875,0.396875,0.86875,0.875
7005,pollen,0.6234375,0.1859375,0.8828125,0.6671875
7006,pollen,0.628125,0.3125,0.784375,0.471875
7007,pollen,0.63125,0.790625,0.7875,0.928125
7008,pollen,0.634375,0.4546875,0.95,0.8890625
7009,pollen,0.6421875,0.0359375,0.9796875,0.5484375
7010,pollen,0.6484375,0.246875,0.8890625,0.71875
7011,pollen,0.653125,0.296875,0.928125,0.7875
7012,pollen,0.6546875,0.3671875,0.9484375,0.8640625
7013,pollen,0.6546875,0.4671875,0.9109375,0.9484375
7014,pollen,0.6578125,0.5640625,0.8046875,0.6921875
7015,pollen,0.65,0.43125,0.990625,0.875
7016,pollen,0.6625,0.0546875,0.934375,0.5421875
7017,pollen,0.6625,0.4640625,0.925,0.8703125
7018,pollen,0.665625,0.309375,0.96875,0.809375
7019,pollen,0.671875,0.44375,0.971875,0.871875
7020,pollen,0.6734375,0.04375,0.9765625,0.471875
7021,pollen,0.678125,0.2296875,0.965625,0.6515625
7022,pollen,0.6796875,0.0171875,0.9578125,0.5078125
7023,pollen,0.68125,0.1390625,0.928125,0.6140625
7024,pollen,0.68125,0.3609375,0.8359375,0.509375
7025,pollen,0.690625,0.0265625,0.978125,0.5203125
7026,pollen,0.690625,0.3484375,0.984375,0.8453125
7027,pollen,0.69375,0.3453125,0.98125,0.8390625
7028,pollen,0.6953125,0.0140625,0.9390625,0.4890625
7029,pollen,0.6953125,0.1671875,0.9390625,0.6390625
7030,pollen,0.6,0.078125,0.89375,0.575
7031,pollen,0.7015625,0.109375,0.9828125,0.6
7032,pollen,0.7046875,0.1078125,0.9734375,0.5171875
7033,pollen,0.70625,0.546875,0.965625,0.953125
7034,pollen,0.7109375,0.0453125,0.9953125,0.5359375
7035,pollen,0.7109375,0.2140625,0.9515625,0.6859375
7036,pollen,0.7171875,0.0203125,0.9828125,0.5046875
7037,pollen,0.7171875,0.1234375,0.9796875,0.6078125
7038,pollen,0.7359375,0.0421875,0.9953125,0.5234375
7039,pollen,0.7421875,0.1546875,0.875,0.3
7040,pollen,0.7828125,0.5640625,0.9125,0.69375
7041,pollen,0.7875,0.2484375,0.9375,0.3625
7042,pollen,0.8625,0.428125,0.99375,0.5703125
7043,pollen,0.8,0.3484375,0.9203125,0.4859375
7044,varroa,0.0015625,0.203125,0.5109375,0.53125
7045,varroa,0.0015625,0.2375,0.3359375,0.575
7046,varroa,0.003125,0.075,0.528125,0.5125
7047,varroa,0.003125,0.1171875,0.50625,0.6109375
7048,varroa,0.003125,0.1828125,0.50625,0.4953125
7049,varroa,0.003125,0.484375,0.30625,0.984375
7050,varroa,0.0046875,0.1421875,0.3703125,0.6609375
7051,varroa,0.0046875,0.396875,0.4578125,0.91875
7052,varroa,0.0046875,0.4078125,0.5265625,0.8671875
7053,varroa,0.0046875,0.5671875,0.5140625,0.9015625
7054,varroa,0.00625,0.184375,0.496875,0.4625
7055,varroa,0.00625,0.23125,0.3875,0.753125
7056,varroa,0.00625,0.4296875,0.340625,0.9421875
7057,varroa,0.0078125,0.03125,0.4328125,0.55625
7058,varroa,0.0078125,0.0546875,0.4828125,0.5703125
7059,varroa,0.0078125,0.34375,0.5265625,0.715625
7060,varroa,0.0078125,0.3875,0.3484375,0.9
7061,varroa,0.0078125,0.4078125,0.5140625,0.8953125
7062,varroa,0.0078125,0.615625,0.5109375,0.925
7063,varroa,0.009375,0.1359375,0.515625,0.4546875
7064,varroa,0.009375,0.3515625,0.534375,0.7984375
7065,varroa,0.0109375,0.015625,0.5359375,0.415625
7066,varroa,0.0109375,0.4171875,0.5015625,0.9234375
7067,varroa,0.0109375,0.5640625,0.4984375,0.8359375
7068,varroa,0.0140625,0.2046875,0.3015625,0.6984375
7069,varroa,0.0140625,0.39375,0.3484375,0.903125
7070,varroa,0.0171875,0.1640625,0.5359375,0.5359375
7071,varroa,0.0171875,0.2734375,0.5390625,0.7328125
7072,varroa,0.0171875,0.3359375,0.5015625,0.8453125
7073,varroa,0.0171875,0.521875,0.5390625,0.975
7074,varroa,0.01875,0.0390625,0.36875,0.5546875
7075,varroa,0.01875,0.0765625,0.5,0.5890625
7076,varroa,0.01875,0.0,0.525,0.4875
7077,varroa,0.0203125,0.08125,0.4421875,0.60625
7078,varroa,0.0203125,0.21875,0.2859375,0.703125
7079,varroa,0.0203125,0.3515625,0.5453125,0.7609375
7080,varroa,0.0203125,0.38125,0.4609375,0.90625
7081,varroa,0.0203125,0.5203125,0.5359375,0.9921875
7082,varroa,0.021875,0.1,0.490625,0.61875
7083,varroa,0.021875,0.209375,0.403125,0.73125
7084,varroa,0.021875,0.303125,0.315625,0.8
7085,varroa,0.021875,0.3578125,0.48125,0.8796875
7086,varroa,0.021875,0.39375,0.54375,0.778125
7087,varroa,0.0234375,0.1546875,0.5296875,0.6421875
7088,varroa,0.0234375,0.428125,0.5390625,0.903125
7089,varroa,0.025,0.3828125,0.5,0.8984375
7090,varroa,0.025,0.39375,0.55,0.825
7091,varroa,0.025,0.434375,0.528125,0.75
7092,varroa,0.0265625,0.0203125,0.5171875,0.5265625
7093,varroa,0.0265625,0.0609375,0.5328125,0.5515625
7094,varroa,0.0265625,0.1515625,0.5203125,0.4359375
7095,varroa,0.0265625,0.190625,0.4328125,0.715625
7096,varroa,0.0265625,0.2796875,0.5140625,0.7890625
7097,varroa,0.0265625,0.3578125,0.3734375,0.8734375
7098,varroa,0.0265625,0.5515625,0.5515625,0.9421875
7099,varroa,0.0265625,0.5671875,0.5515625,0.9609375
7100,varroa,0.028125,0.01875,0.553125,0.459375
7101,varroa,0.028125,0.18125,0.409375,0.703125
7102,varroa,0.028125,0.309375,0.553125,0.7125
7103,varroa,0.028125,0.475,0.396875,0.99375
7104,varroa,0.028125,0.5015625,0.553125,0.9046875
7105,varroa,0.0296875,0.0171875,0.5109375,0.5296875
7106,varroa,0.03125,0.0046875,0.55625,0.4421875
7107,varroa,0.03125,0.209375,0.54375,0.6875
7108,varroa,0.03125,0.35625,0.534375,0.671875
7109,varroa,0.034375,0.0078125,0.55625,0.3890625
7110,varroa,0.034375,0.2375,0.375,0.75
7111,varroa,0.034375,0.2484375,0.49375,0.7703125
7112,varroa,0.034375,0.365625,0.5,0.884375
7113,varroa,0.034375,0.384375,0.525,0.890625
7114,varroa,0.034375,0.434375,0.54375,0.765625
7115,varroa,0.034375,0.5078125,0.528125,0.7984375
7116,varroa,0.0359375,0.0609375,0.5484375,0.4015625
7117,varroa,0.0359375,0.1140625,0.5515625,0.4640625
7118,varroa,0.0359375,0.2046875,0.3796875,0.7171875
7119,varroa,0.0359375,0.321875,0.5390625,0.6375
7120,varroa,0.0359375,0.49375,0.5328125,0.7875
7121,varroa,0.0375,0.3421875,0.5625,0.7828125
7122,varroa,0.0375,0.3734375,0.50625,0.8921875
7123,varroa,0.0390625,0.2390625,0.5609375,0.6203125
7124,varroa,0.0390625,0.2890625,0.5421875,0.5984375
7125,varroa,0.0390625,0.325,0.5234375,0.834375
7126,varroa,0.0390625,0.4453125,0.3546875,0.9484375
7127,varroa,0.040625,0.0546875,0.51875,0.3046875
7128,varroa,0.040625,0.1625,0.5625,0.621875
7129,varroa,0.040625,0.2625,0.503125,0.78125
7130,varroa,0.0421875,0.1015625,0.5234375,0.6140625
7131,varroa,0.0421875,0.3859375,0.4546875,0.9109375
7132,varroa,0.0421875,0.3890625,0.5546875,0.8671875
7133,varroa,0.04375,0.109375,0.55625,0.590625
7134,varroa,0.04375,0.3421875,0.34375,0.8421875
7135,varroa,0.04375,0.66875,0.54375,0.96875
7136,varroa,0.0453125,0.246875,0.5453125,0.553125
7137,varroa,0.046875,0.0953125,0.54375,0.5953125
7138,varroa,0.046875,0.1265625,0.51875,0.6421875
7139,varroa,0.046875,0.3359375,0.546875,0.6390625
7140,varroa,0.0484375,0.0828125,0.5734375,0.4953125
7141,varroa,0.0484375,0.3265625,0.5578125,0.6546875
7142,varroa,0.0515625,0.1984375,0.4828125,0.7234375
7143,varroa,0.0515625,0.3390625,0.5703125,0.8078125
7144,varroa,0.0515625,0.4109375,0.5265625,0.6546875
7145,varroa,0.053125,0.05,0.43125,0.571875
7146,varroa,0.053125,0.209375,0.578125,0.640625
7147,varroa,0.053125,0.4625,0.3375,0.953125
7148,varroa,0.0546875,0.21875,0.3421875,0.7125
7149,varroa,0.0546875,0.4125,0.5671875,0.89375
7150,varroa,0.05625,0.0265625,0.44375,0.5484375
7151,varroa,0.0578125,0.3375,0.4890625,0.8625
7152,varroa,0.0578125,0.359375,0.5265625,0.878125
7153,varroa,0.0578125,0.3859375,0.3984375,0.8984375
7154,varroa,0.0578125,0.4703125,0.3203125,0.9515625
7155,varroa,0.059375,0.4125,0.571875,0.890625
7156,varroa,0.059375,0.58125,0.578125,0.946875
7157,varroa,0.05,0.0984375,0.50625,0.6203125
7158,varroa,0.05,0.215625,0.534375,0.725
7159,varroa,0.05,0.2265625,0.553125,0.7203125
7160,varroa,0.05,0.2390625,0.575,0.6671875
7161,varroa,0.05,0.275,0.490625,0.8
7162,varroa,0.05,0.421875,0.31875,0.90625
7163,varroa,0.0609375,0.190625,0.4765625,0.715625
7164,varroa,0.0609375,0.265625,0.5859375,0.70625
7165,varroa,0.0609375,0.33125,0.4796875,0.85625
7166,varroa,0.0609375,0.4484375,0.5828125,0.8984375
7167,varroa,0.0625,0.0453125,0.58125,0.5140625
7168,varroa,0.0625,0.24375,0.546875,0.753125
7169,varroa,0.0625,0.2,0.575,0.68125
7170,varroa,0.0640625,0.1109375,0.3015625,0.5828125
7171,varroa,0.0640625,0.2375,0.5640625,0.734375
7172,varroa,0.065625,0.071875,0.58125,0.428125
7173,varroa,0.065625,0.10625,0.403125,0.61875
7174,varroa,0.065625,0.15625,0.590625,0.553125
7175,varroa,0.065625,0.2671875,0.590625,0.6578125
7176,varroa,0.065625,0.41875,0.56875,0.9125
7177,varroa,0.065625,0.5265625,0.590625,0.9734375
7178,varroa,0.0671875,0.115625,0.5796875,0.596875
7179,varroa,0.0671875,0.128125,0.5890625,0.503125
7180,varroa,0.0671875,0.1359375,0.4296875,0.6546875
7181,varroa,0.0671875,0.15625,0.5484375,0.415625
7182,varroa,0.0671875,0.259375,0.5546875,0.76875
7183,varroa,0.06875,0.2203125,0.559375,0.7265625
7184,varroa,0.06875,0.2859375,0.315625,0.7609375
7185,varroa,0.0703125,0.240625,0.5953125,0.665625
7186,varroa,0.0703125,0.328125,0.5859375,0.803125
7187,varroa,0.0703125,0.3578125,0.5921875,0.8140625
7188,varroa,0.0703125,0.56875,0.5796875,0.89375
7189,varroa,0.071875,0.025,0.59375,0.484375
7190,varroa,0.071875,0.3640625,0.575,0.6765625
7191,varroa,0.071875,0.4015625,0.5,0.9265625
7192,varroa,0.0734375,0.2578125,0.5984375,0.6984375
7193,varroa,0.075,0.0140625,0.553125,0.5265625
7194,varroa,0.075,0.3734375,0.59375,0.8359375
7195,varroa,0.075,0.6125,0.584375,0.940625
7196,varroa,0.0765625,0.01875,0.5859375,0.34375
7197,varroa,0.0765625,0.128125,0.4484375,0.65
7198,varroa,0.0765625,0.2171875,0.3390625,0.6984375
7199,varroa,0.078125,0.0328125,0.584375,0.3546875
7200,varroa,0.078125,0.1953125,0.603125,0.6015625
7201,varroa,0.078125,0.2375,0.590625,0.575
7202,varroa,0.0796875,0.140625,0.5484375,0.659375
7203,varroa,0.0796875,0.328125,0.5515625,0.565625
7204,varroa,0.0828125,0.0640625,0.5953125,0.4078125
7205,varroa,0.0828125,0.29375,0.6078125,0.71875
7206,varroa,0.0828125,0.428125,0.5765625,0.715625
7207,varroa,0.0859375,0.05625,0.5890625,0.55
7208,varroa,0.0859375,0.2359375,0.5984375,0.7203125
7209,varroa,0.0859375,0.5046875,0.5890625,0.8171875
7210,varroa,0.0875,0.0203125,0.5625,0.5359375
7211,varroa,0.0875,0.128125,0.603125,0.60625
7212,varroa,0.0875,0.3546875,0.6125,0.8015625
7213,varroa,0.0875,0.4265625,0.559375,0.9421875
7214,varroa,0.0890625,0.0765625,0.5859375,0.3703125
7215,varroa,0.0890625,0.3734375,0.5953125,0.8640625
7216,varroa,0.090625,0.2953125,0.5625,0.8109375
7217,varroa,0.090625,0.384375,0.521875,0.909375
7218,varroa,0.090625,0.4,0.546875,0.921875
7219,varroa,0.0921875,0.0546875,0.4328125,0.5671875
7220,varroa,0.0921875,0.0578125,0.5484375,0.5796875
7221,varroa,0.0921875,0.196875,0.4703125,0.71875
7222,varroa,0.0921875,0.28125,0.6140625,0.740625
7223,varroa,0.0921875,0.4171875,0.6140625,0.7984375
7224,varroa,0.0921875,0.4640625,0.5296875,0.9890625
7225,varroa,0.0921875,0.534375,0.6109375,0.9
7226,varroa,0.09375,0.015625,0.615625,0.46875
7227,varroa,0.09375,0.11875,0.484375,0.640625
7228,varroa,0.09375,0.15,0.596875,0.459375
7229,varroa,0.09375,0.18125,0.575,0.440625
7230,varroa,0.09375,0.2140625,0.571875,0.7296875
7231,varroa,0.0953125,0.0046875,0.5546875,0.5265625
7232,varroa,0.0953125,0.0140625,0.4828125,0.5359375
7233,varroa,0.0953125,0.0546875,0.5046875,0.5796875
7234,varroa,0.0984375,0.2421875,0.5140625,0.7671875
7235,varroa,0.0984375,0.5015625,0.3765625,0.9921875
7236,varroa,0.0,0.0859375,0.5,0.3859375
7237,varroa,0.0,0.240625,0.3125,0.74375
7238,varroa,0.0,0.259375,0.434375,0.784375
7239,varroa,0.0,0.278125,0.459375,0.8
7240,varroa,0.0,0.2984375,0.45625,0.8203125
7241,varroa,0.1015625,0.0390625,0.5765625,0.5546875
7242,varroa,0.1015625,0.08125,0.6265625,0.471875
7243,varroa,0.1015625,0.190625,0.5921875,0.696875
7244,varroa,0.1015625,0.359375,0.6203125,0.825
7245,varroa,0.103125,0.1390625,0.58125,0.6515625
7246,varroa,0.103125,0.3515625,0.6125,0.6828125
7247,varroa,0.103125,0.3859375,0.603125,0.8828125
7248,varroa,0.1046875,0.046875,0.5953125,0.553125
7249,varroa,0.1046875,0.053125,0.5359375,0.578125
7250,varroa,0.1046875,0.2078125,0.5890625,0.7171875
7251,varroa,0.1046875,0.3734375,0.4234375,0.8796875
7252,varroa,0.1046875,0.45625,0.6046875,0.953125
7253,varroa,0.1046875,0.659375,0.6171875,0.996875
7254,varroa,0.10625,0.0890625,0.63125,0.4890625
7255,varroa,0.10625,0.321875,0.615625,0.80625
7256,varroa,0.1078125,0.128125,0.6265625,0.59375
7257,varroa,0.1078125,0.35,0.271875,0.4828125
7258,varroa,0.1078125,0.3875,0.6296875,0.775
7259,varroa,0.1078125,0.39375,0.6265625,0.859375
7260,varroa,0.1078125,0.403125,0.5359375,0.928125
7261,varroa,0.109375,0.1546875,0.628125,0.6171875
7262,varroa,0.109375,0.1921875,0.396875,0.6859375
7263,varroa,0.109375,0.2,0.634375,0.628125
7264,varroa,0.109375,0.3421875,0.396875,0.8359375
7265,varroa,0.109375,0.365625,0.415625,0.865625
7266,varroa,0.1109375,0.003125,0.3984375,0.496875
7267,varroa,0.1109375,0.1625,0.5921875,0.421875
7268,varroa,0.1109375,0.26875,0.4265625,0.771875
7269,varroa,0.1109375,0.5640625,0.6171875,0.8828125
7270,varroa,0.1125,0.2390625,0.5125,0.7640625
7271,varroa,0.1125,0.3015625,0.4,0.7953125
7272,varroa,0.1140625,0.21875,0.6390625,0.61875
7273,varroa,0.1140625,0.2484375,0.5171875,0.7734375
7274,varroa,0.1140625,0.4703125,0.4671875,0.9859375
7275,varroa,0.115625,0.071875,0.540625,0.596875
7276,varroa,0.115625,0.1078125,0.640625,0.5328125
7277,varroa,0.115625,0.171875,0.628125,0.653125
7278,varroa,0.115625,0.2125,0.640625,0.615625
